id;title;year;references;abstract
2593688479;23.1 An 8Gb 12Gb/s/pin GDDR5X DRAM for cost-effective high-performance applications;2017.0;[];Over the last years, GDDR5 has emerged as the dominant standard for applications requiring high system bandwidth like graphic cards and game consoles. However, GDDR5 data rates are saturating due to limitations in the clock frequency and column-access cycle time (t CCD ). To reach the data rate of 9Gb/s/pin [1], a GDDR5 DRAM has to be clocked at 2.25GHz and operate at a t CCD  of 888ps. This combination makes the design of control logic, data path and memory core difficult in a typical DRAM process. Still, the industry is demanding higher system bandwidth to enable continuous improvements in the visual computing arena. For this purpose, an 8Gb GDDR5X DRAM has been developed reaching a data rate of 12Gb/s/pin, which surpasses the fastest published GDDR5 [1] by 33%. This paper introduces GDDR5X and discusses relevant circuit techniques in clock generation, receiver and transmitter design to enable the higher data rates on a conventional DRAM process.
2594144796;Umaka-Yummy Data: A Place to Facilitate Communication between Data Providers and Consumers.;2016.0;[];
2594575977;A New Decomposition-Based NSGA-II for Many-Objective Optimization;2018.0;[];Multiobjective evolutionary algorithms (MOEAs) have proven their effectiveness and efficiency in solving problems with two or three objectives. However, recent studies show that MOEAs face many difficulties when tackling problems involving a larger number of objectives as their behavior becomes similar to a random walk in the search space since most individuals are nondominated with respect to each other. Motivated by the interesting results of decomposition-based approaches and preference-based ones, we propose in this paper a new decomposition-based dominance relation to deal with many-objective optimization problems and a new diversity factor based on the penalty-based boundary intersection method. Our reference point-based dominance (RP-dominance), has the ability to create a strict partial order on the set of nondominated solutions using a set of well-distributed reference points. The RP-dominance is subsequently used to substitute the Pareto dominance in nondominated sorting genetic algorithm-II (NSGA-II). The augmented MOEA, labeled as RP-dominance-based NSGA-II, has been statistically demonstrated to provide competitive and oftentimes better results when compared against four recently proposed decomposition-based MOEAs on commonly-used benchmark problems involving up to 20 objectives. In addition, the efficacy of the algorithm on a realistic water management problem is showcased.
2598689838;User Identity Linkage across Online Social Networks: A Review;2017.0;[];The increasing popularity and diversity of social media sites has encouraged more and more people to participate on multiple online social networks to enjoy their services. Each user may create a user identity, which can includes profile, content, or network information, to represent his or her unique public figure in every social network. Thus, a fundamental question arises -- can we link user identities across online social networks? User identity linkage across online social networks is an emerging task in social media and has attracted increasing attention in recent years. Advancements in user identity linkage could potentially impact various domains such as recommendation and link prediction. Due to the unique characteristics of social network data, this problem faces tremendous challenges. To tackle these challenges, recent approaches generally consist of (1) extracting features and (2) constructing predictive models from a variety of perspectives. In this paper, we review key achievements of user identity linkage across online social networks including stateof- the-art algorithms, evaluation metrics, and representative datasets. We also discuss related research areas, open problems, and future research directions for user identity linkage across online social networks.
2598771954;The Concept of a Linguistic Variable and its Application to Approximate Reasoning-I;1974.0;[];One of the fundamental tenets of modern science is that a phenomenon cannot be claimed to be well understood until it can be characterized in quantitative terms.l Viewed in this perspective, much of what constitutes the core of scientific knowledge may be regarded as a reservoir of concepts and techniques which can be drawn upon to construct mathematical models of various types of systems and thereby yield quantitative information concerning their behavior.
2604659713;Strengthening Adaptation in Cyber-Physical Systems via Meta-Adaptation Strategies;2017.0;[];The dynamic nature of complex Cyber-Physical Systems puts extra requirements on their functionalities: they not only need to be dependable, but also able to adapt to changing situations in their environment. When developing such systems, however, it is often impossible to explicitly design for all potential situations up front and provide corresponding strategies. Situations that come out of this “envelope of adaptability” can lead to problems that end up by applying an emergency fail-safe strategy to avoid complete system failure. The existing approaches to self-adaptation cannot typically cope with such situations better—while they are adaptive (and can apply learning) in choosing a strategy, they still rely on a pre-defined set of strategies not flexible enough to deal with those situations adequately. To alleviate this problem, we propose the concept of meta-adaptation strategies, which extends the limits of adaptability of a system by constructing new strategies at runtime to reflect the changes in the environment. Though the approach is generally applicable to most approaches to self-adaptation, we demonstrate our approach on IRM-SA—a design method and associated runtime model for self-adaptive distributed systems based on component ensembles. We exemplify the meta-adaptation strategies concept by providing three concrete meta-adaptation strategies and show its feasibility on an emergency coordination case study.
2604677623;Using Feature Clustering for GP-Based Feature Construction on High-Dimensional Data;2017.0;[];"Feature construction is a pre-processing technique to create new features with better discriminating ability from the original features. Genetic programming (GP) has been shown to be a prominent technique for this task. However, applying GP to high-dimensional data is still challenging due to the large search space. Feature clustering groups similar features into clusters, which can be used for dimensionality reduction by choosing representative features from each cluster to form the feature subset. Feature clustering has been shown promising in feature selection; but has not been investigated in feature construction for classification. This paper presents the first work of utilising feature clustering in this area. We propose a cluster-based GP feature construction method called CGPFC which uses feature clustering to improve the performance of GP for feature construction on high-dimensional data. Results on eight high-dimensional datasets with varying difficulties show that the CGPFC constructed features perform better than the original full feature set and features constructed by the standard GP constructor based on the whole feature set."
2604795503;Matching Node Embeddings for Graph Similarity.;2017.0;[];
2604920622;Projection Model for Fusing the Information of Pythagorean Fuzzy Multicriteria Group Decision Making Based on Geometric Bonferroni Mean.;2017.0;[];
2605350416;Neural Collaborative Filtering;2017.0;[];"In recent years, deep neural networks have yielded immense success on speech recognition, computer vision and natural language processing. However, the exploration of deep neural networks on recommender systems has received relatively less scrutiny. In this work, we strive to develop techniques based on neural networks to tackle the key problem in recommendation --- collaborative filtering --- on the basis of implicit  :[62],""some recent work has employed deep learning for recommendation, they primarily used it to model auxiliary information, such as textual descriptions of items and acoustic features of musics. When it comes to model the key factor in collaborative filtering --- the interaction between user and item features, they still resorted to matrix factorization and applied an inner product on the latent features of users and  :[128],""replacing the inner product with a neural architecture that can learn an arbitrary function from data, we present a general framework named NCF, short for Neural network-based Collaborative Filtering. NCF is generic and can express and generalize matrix factorization under its framework. To supercharge NCF modelling with non-linearities, we propose to leverage a multi-layer perceptron to learn the user-item interaction function. Extensive experiments on two real-world datasets show significant improvements of our proposed NCF framework over the state-of-the-art methods. Empirical evidence shows that using deeper layers of neural networks offers better recommendation performance."
2605997098;Multi-Label Learning with Global and Local Label Correlation;2018.0;[];"It is well-known that exploiting label correlations is important to multi-label learning. Existing approaches either assume that the label correlations are global and shared by all instances; or that the label correlations are local and shared only by a data subset. In fact, in the real-world applications, both cases may occur that some label correlations are globally applicable and some are shared only in a local group of instances. Moreover, it is also a usual case that only partial labels are observed, which makes the exploitation of the label correlations much more difficult. That is, it is hard to estimate the label correlations when many labels are absent. In this paper, we propose a new multi-label approach  GLOCAL  dealing with both the full-label and the missing-label cases, exploiting global and local label correlations simultaneously, through learning a latent label representation and optimizing label manifolds. The extensive experimental studies validate the effectiveness of our approach on both full-label and missing-label data."
2606013575;Examining the students behavioral intention to use e-learning in Azerbaijan? The General Extended Technology Acceptance Model for E-learning approach;2017.0;[];Azerbaijan has successfully incorporated modern Information Communication Technologies (ICT) in the education system. The major goal is to raise the standard of education. The factors that affect university studentsu0027 behavioral intention (BI) to use e-learning for educational purposes in Azerbaijan are worthy of study. This is an empirical study of the use of the General Extended Technology Acceptance Model for E-learning (GETAMEL) developed by Abdullah and Ward (2016) in order to determine the factors that affect undergraduate studentsu0027 BI to use an e-learning system. The data was collected from 714 undergraduate and masters students using a convenient sampling technique and the responses were analyzed using Structural Equation Modeling (SEM). It is seen that the Subjective norm (SN), Experience (EXP) and Enjoyment (ENJOY) positively and significantly influence studentsu0027 perceived usefulness (PU) of e-learning, while Computer anxiety (CA) has a negatively effect. EXP, ENJOY and Self-efficacy (SE) positively and significantly affect their perceived ease of use (PEOU) of e-learning. It is also seen that SN has a positive and significant impact on BI to use e-learning, while Technological innovation (TI) significantly moderates the relationship between SN and PU, PU and BI to use e-learning. This study is the first to determine a negative and significant relationship between CA and PU, in the context of students e-learning. This study is also one of the very few that uses the GETAMEL model for e-learning settings. The results have significant practical implications for educational institutions and decision-makers, in terms of the design of the e-learning system in universities. Display Omitted The GETAMEL model successfully applies to e-learning acceptance domain.Computer anxiety negatively affects perceived usefulness and perceived ease of use.Subjective norm does not have an impact on perceived ease of use of e-learning system.Self-efficacy does not affect perceived usefulness of e-learning system.perceived ease of use does not affect perceived usefulness of e-learning system.
2606295484;A reliable IoT system for Personal Healthcare Devices;2018.0;[];Healthcare applications in IoT systems have been receiving increasing attention because they help facilitate remote monitoring of patients. In this paper, we propose a reliable oneM2M-based IoT system for Personal Healthcare Devices. In order to use a Personal Healthcare Device as an Application Dedicated Node in the proposed system, a protocol conversion between ISO/IEEE 11073 protocol messages and oneM2M protocol messages is performed in gateways located between Personal Healthcare Devices and the PHD management server. The proposed oneM2M-based IoT system for Personal Healthcare Device is constructed, and evaluated in various experiments. The experiments show that the protocol conversion performs effectively, and that the conversion process does not cause the system to suffer serious performance degradation, even when the number of Application Dedicated Node is quite large.Some Personal Healthcare Device data is too precious to lose due to system failures under u-healthcare environments. However, until now, few studies have focused on fault-tolerant health data services. Therefore, we also propose a fault-tolerant algorithm for the reliable IoT system in which gateways on the same layer in the system are linked to form a daisy chain for fault tolerance at the level, and a gateway stores the backup copy of the previous gateway positioned immediately ahead of the gateway in the daisy chain. The upper-layered gateway stores the parity data of the daisy chain as well. In this manner, as many as two gateway faults occurred at the same time can be recovered. For experiments, the resource trees of the oneM2M-based IoT system were expanded to store information on daisy chains, backup copies, and parity. Our experiments reveal that the proposed algorithm can recover from faults on gateways in the oneM2M-based IoT system.
2606808050;Segmentation of ischemic stroke area from CT brain images;2016.0;[];"Due to its wide availability, speed, and price, Computer Tomography (CT) without contrast injection has been the first imaging modality for the evaluation of acute ischemic stroke. However, the early signs of brain ischemia are subtle and not visible on CT scan. For this regard, we propose, in this paper, an approach for ischemic detection based on contrast enhancement of CT brain images. Our method has three stages: preprocessing, image enhancement and classification. First, skull bones and noise are removed; then a multi-scale contrast enhancement algorithm based on Laplacian Pyramid (LP) is developed to enhance the contrast of the brain CT images for identification of hypo-attenuation of acute stroke. Finally, “fuzzy c means” classification is applied to extract the ischemic area from normal tissues. The execution of our method gives impressive results."
2606906085;Big Data Analytics for System Stability Evaluation Strategy in the Energy Internet;2017.0;[];With the significant improvements in the Energy Internet, we have witnessed the explosion of multisource energy big data, whose characteristics of vast volume, fast velocity, and diverse variety not only formulate an essential infrastructure of the Energy Internet, but also bring threats to the systemu0027s stability. In this paper, we concern with the system-level stability issues in the Energy Internet and study how to maintain a stable and healthy energy network environment. To this end, we propose a system-level stability evaluation model in the Energy Internet based on a critical energy function to explore small disturbance stability region (SDSR), where SDSR can be acquired via estimating the operational data threshold of distributed generations. The threshold is estimated based on energy consumption rather than equilibrium nodes, which applies the energy function theory and reduces the computation complexity. Moreover, in our proposed model, we add the big data approximate analytics algorithm into hyperplane fitting to optimize and analyze the SDSR. Simulation results on SDSR in a single dominant oscillation mode and multiple dominant oscillation mode have demonstrated the advantages and superiority of our proposed method over the prior schemes.
2607002674;Cloud computing review: concepts, technology, challenges and security;2017.0;[];Cloud computing delivers IT-related capabilities as a service through internet to multiple customers and these services are charged based on consumption. Many cloud computing providers such as Google, Microsoft, Yahoo, IBM and Amazon are moving towards adoption of cloud technology leading to a considerable escalation in the usage of various cloud services. Amazon is the pioneer in this field because of its more number of architectural features compared to others. To meet the needs of cloud service providers and customers various open source tools and commercial tools are being developed. Though many more developments have been taken place in the cloud computing area, many challenges such as security, interoperability, resource scheduling, virtualisation etc. are yet to be fine tuned. This paper reviews cloud computing paradigm in terms of its historical evolution, concepts, technology, tools and various challenges. Systematic literature review (SLR) of 77 selected papers, published from 2000 to 2015 is done to properly understand the nuances of the cloud computing paradigm. Since security is the major challenge in cloud computing, it is discussed separately in detail. This review paper helps researchers who would like to begin their research career in cloud computing area.
2607172905;VideoMec: a metadata-enhanced crowdsourcing system for mobile videos;2017.0;[];The exponential growth of mobile videos has enabled a variety of video crowdsourcing applications. However, existing crowdsourcing approaches require all video files to be uploaded, wasting a large amount of bandwidth since not all crowdsourced videos are useful. Moreover, it is difficult for applications to find desired videos based on user-generated annotations, which can be inaccurate or miss important information. To address these issues, we present VideoMec, a video crowdsourcing system that automatically generates video descriptions based on various geographical and geometrical information, called metadata, from multiple embedded sensors in off-the-shelf mobile devices. With VideoMec, only a small amount of metadata needs to be uploaded to the server, hence reducing the bandwidth and energy consumption of mobile devices. Based on the uploaded metadata, VideoMec supports comprehensive queries for applications to find and fetch desired videos. For time-sensitive applications, it may not be possible to upload all desired videos in time due to limited wireless bandwidth and large video files. Thus, we formalize two optimization problems and propose efficient algorithms to select the most important videos to upload under bandwidth and time constraints. We have implemented a prototype of VideoMec, evaluated its performance, and demonstrated its effectiveness based on real experiments.
2608689243;Wireless Big Data Computing in Smart Grid;2017.0;[];The development of smart grid brings great improvement in the efficiency, reliability, and economics to power grid. However, at the same time, the volume and complexity of data in the grid explode. To address this challenge, big data technology is a strong candidate for the analysis and processing of smart grid data. In this article, we propose a big data computing architecture for smart grid analytics, which involves data resources, transmission, storage, and analysis. In order to enable big data computing in smart grid, a communication architecture is then described consisting of four main domains. Key technologies to enable big-data-aware wireless communication for smart grid are investigated. As a case study of the proposed architecture, we introduce a big-data- enabled storage planning scheme based on wireless big data computing. A hybrid approach is adopted for the optimization including GA for storage planning and a game theoretic inner optimization for daily energy scheduling. Simulation results indicate that the proposed storage planning scheme greatly reduce
2609552253;IoT Interoperability—On-Demand and Low Latency Transparent Multiprotocol Translator;2017.0;[];In the Industrial Internet of Things (IIoT) there is a clear need for a high level of interoperability between independently developed systems, often from different vendors. Traditional methods of interoperability including protocol gateways and adapters are often used at the network layer. Recent work on application interoperability has emphasized the use of middleware or protocol proxy/gateway. However, middleware tends to move the interoperability problem rather than solving it, and there are scalability issues with increasing the number of proxies, reconfiguration effort, and required bandwidth and processing overheads. This paper proposes a secure, on-demand, and transparent protocol translator for the IIoT. Targeting the challenge of interoperability between Internet protocol-based communication protocols, this paper analyzes current solutions and develops a set of requirements to be met by IoT protocol interoperability. The proposed protocol translator is not a middleware, it is a service-oriented architecture-based participant, it is used on-demand when needed, it does not introduce design time dependencies, it operates transparently, it supports low-latency, and it is secured through the use of Arrowhead authorization and authentication.
2610551401;A Green Communication Model for 5G Systems;2017.0;[];Small cell networks (SCNs) are envisaged as a key technology enabling the fifth-generation (5G) wireless communication system to address the challenge of rising mobile data demand. Green communications will be another major attribute of 5G systems, as power consumption from the information and communication technology sector is forecast to increase significantly by 2030. Accordingly, energy-efficient SCN design has attracted significant attention from researchers in recent years. In addition, to enable the ubiquitous deployment of dense small cells, service providers require energy-efficient backhauling solutions. In this paper, we present an energy-efficient communication model for 5G heterogeneous networks (HetNets). The proposed model considers both the access and backhaul network elements. We formulate and present an analytical model to calculate the optimum number of small cells that need to be kept active at various times of the day in order to minimize power consumption while meeting users’ quality of service demands. Based on our critical investigation of backhaul power consumption, we also isolate and present two energy-efficient backhauling solutions for 5G HetNets. Simulated results reveal that the proposed green communication model saves up to 48% more power than other existing models.
2610935556;Neural Ranking Models with Weak Supervision;2017.0;[];Despite the impressive improvements achieved by unsupervised deep neural networks in computer vision and NLP tasks, such improvements have not yet been observed in ranking for information retrieval. The reason may be the complexity of the ranking problem, as it is not obvious how to learn from queries and documents when no supervised signal is available. Hence, in this paper, we propose to train a neural ranking model using weak supervision, where labels are obtained automatically without human annotators or any external resources (e.g., click data). To this aim, we use the output of an unsupervised ranking model, such as BM25, as a weak supervision signal. We further train a set of simple yet effective ranking models based on feed-forward neural networks. We study their effectiveness under various learning scenarios (point-wise and pair-wise models) and using different input representations (i.e., from encoding query-document pairs into dense/sparse vectors to using word embedding representation). We train our networks using tens of millions of training instances and evaluate it on two standard collections: a homogeneous news collection (Robust) and a heterogeneous large-scale web collection (ClueWeb). Our experiments indicate that employing proper objective functions and letting the networks to learn the input representation based on weakly supervised data leads to impressive performance, with over 13% and 35% MAP improvements over the BM25 model on the Robust and the ClueWeb collections. Our findings also suggest that supervised neural ranking models can greatly benefit from pre-training on large amounts of weakly labeled data that can be easily obtained from unsupervised IR models.
2611050466;Secure, efficient and revocable data sharing scheme for vehicular fogs;2018.0;[];With the rapid development of vehicular networks, the problem of data sharing in vehicular networks has attached much attention. However, existing data access control schemes in cloud computing cannot be applied to the scenario of vehicular networks, because cloud computing paradigm cannot satisfy the rigorous requirement posed by latency-sensitive mobile application. Fog Computing is a paradigm that extends Cloud computing and services to the edge of the network. The vehicular fog is the ideal platform to achieve data sharing in vehicular networks. In this paper, we propose a revocable data sharing scheme for vehicular fogs. We construct a new multi-authority ciphertext policy attribute-based encryption (CP-ABE) scheme with efficient decryption to realize data access control in vehicular network system, and design an efficient user and attribute revocation method for it. The analysis and the simulation results show that our scheme is secure and highly efficient.
2612872092;Graph embedding techniques, applications, and performance: A survey;2018.0;[];   Graphs, such as social networks, word co-occurrence networks, and communication networks, occur naturally in various real-world applications. Analyzing them yields insight into the structure of society, language, and different patterns of communication. Many approaches have been proposed to perform the analysis. Recently, methods which use the representation of graph nodes in vector space have gained traction from the research community. In this survey, we provide a comprehensive and structured analysis of various graph embedding techniques proposed in the literature. We first introduce the embedding task and its challenges such as scalability, choice of dimensionality, and features to be preserved, and their possible solutions. We then present three categories of approaches based on factorization methods, random walks, and deep learning, with examples of representative algorithms in each category and analysis of their performance on various tasks. We evaluate these state-of-the-art methods on a few common datasets and compare their performance against one another. Our analysis concludes by suggesting some potential applications and future directions. We finally present the open-source Python library we developed, named GEM ( Graph Embedding Methods , available at  https://github.com/palash1992/GEM ), which provides all presented algorithms within a unified interface to foster and facilitate research on the topic.
2616444582;An intelligent support system for automatic detection of cerebral vascular accidents from brain CT images;2017.0;[];   Objective  This paper presents a Radial Basis Functions Neural Network (RBFNN) based detection system, for automatic identification of Cerebral Vascular Accidents (CVA) through analysis of Computed Tomographic (CT) images.    Methods  For the design of a neural network classifier, a Multi Objective Genetic Algorithm (MOGA) framework is used to determine the architecture of the classifier, its corresponding parameters and input features by maximizing the classification precision, while ensuring generalization.  This approach considers a large number of input features, comprising first and second order pixel intensity statistics, as well as symmetry/asymmetry information with respect to the ideal mid-sagittal line.    Results  Values of specificity of 98% and sensitivity of 98% were obtained, at pixel level, by an ensemble of non-dominated models generated by MOGA, in a set of 150 CT slices (1,867,602 pixels), marked by a NeuroRadiologist. This approach also compares favorably at a lesion level with three other published solutions, in terms of specificity (86% compared with 84%), degree of coincidence of marked lesions (89% compared with 77%) and classification accuracy rate (96% compared with 88%).
2619104685;A Survey on Energy Internet Communications for Sustainability;2017.0;[];Energy Internet (EI) is proposed as the evolution of smart grid, aiming to integrate various forms of energy into a highly flexible and efficient grid that provides energy packing and routing functions, similar to the Internet. As an essential part in EI system, a scalable and interoperable communication infrastructure is critical in system construction and operation. In this article, we survey the recent research efforts on EI communications. The motivation and key concepts of EI are first introduced, followed by the key technologies and standardizations enabling the EI communications as well as security issues. Open challenges in system complexity, efficiency, reliability are explored and recent achievements in these research topics are summarized as well.
2619568410;Towards fog-driven IoT eHealth: Promises and challenges of IoT in medicine and healthcare;2018.0;[];   Internet of Things (IoT) offers a seamless platform to connect people and objects to one another for enriching and making our lives easier. This vision carries us from compute-based centralized schemes to a more distributed environment offering a vast amount of applications such as smart wearables, smart home, smart mobility, and smart cities. In this paper we discuss applicability of IoT in healthcare and medicine by presenting a holistic architecture of IoT eHealth ecosystem. Healthcare is becoming increasingly difficult to manage due to insufficient and less effective healthcare services to meet the increasing demands of rising aging population with chronic diseases. We propose that this requires a transition from the clinic-centric treatment to patient-centric healthcare where each agent such as hospital, patient, and services are seamlessly connected to each other. This patient-centric IoT eHealth ecosystem needs a multi-layer architecture: (1) device, (2) fog computing and (3) cloud to empower handling of complex data in terms of its variety, speed, and latency. This fog-driven IoT architecture is followed by various case examples of services and applications that are implemented on those layers. Those examples range from mobile health, assisted living, e-medicine, implants, early warning systems, to population monitoring in smart cities. We then finally address the challenges of IoT eHealth such as data management, scalability, regulations, interoperability, device–network–human interfaces, security, and privacy.
2619597416;Gamification: a systematic review of design frameworks;2017.0;[];Learner’s motivation difficulties are recognized as a problem in diverse educational scenarios, reaching up to university degrees. Among other techniques that are often applied by instructors to counteract this issue, those related to the use of gaming elements seem to very promising. In this context, considering the use of game-like properties in learning scenarios, known as gamification, has received increasing interest by academia in recent years. However, its application in higher education can be challenging, due to some unwanted effects caused by the lack of proven design methodologies have been detected. Choosing the adequate formal process for gamification design has become an important success requirement. This work presents a systematic review of the gamification design frameworks discussed in the literature, providing a useful resource to educational practitioners as well as gamification designers and researchers. A total of 2314 unique works are initially recorded, based on queries in databases, libraries, journals and search engines. After applying a systematic filtering process, a definitive list of 40 works is more closely analysed. Next to review over relevant literature, an assessment of the main features found in the discussed approaches is given, while also categorizing them according to their main application field and its suitability in higher educational environments.
2620003726;δ-shock model based on Polya process and its optimal replacement policy;2017.0;[];   Shock models are of great interest in engineering reliability. Among the others, the  δ -shock model has been widely studied in the literature. In this model, the system breaks down due to the arrivals of two successive shocks which are too close to each other. That is, the system fails when the time between two consecutive shocks falls below a fixed threshold  δ . In the literature, the  δ -shock model has been mostly studied by assuming that shocks arrive according to a renewal process so that the interarrival times between shocks are independent and identically distributed. In the current paper, we consider the case when the shock arrival process is described by a Polya process which has dependent interarrival times. In particular, we obtain survival function and mean lifetime of the system and study the optimal replacement policy for the  δ -shock model based on Polya process.
2620419788;Multi-objective differential evolution with performance-metric-based self-adaptive mutation operator for chemical and biochemical dynamic optimization problems;2017.0;[];Display OmittedFramework of the proposed algorithm. The proposed algorithm can automatically select a suitable mutation operator to solve a particular type of problems.MODE-PMSMO is compared with seven MOEAs on ten MOPs.MODE-PMSMO is utilized to four actual multi-objective dynamic optimization problems. Each mutation operator of differential evolution (DE) algorithm is generally suitable for certain specific types of multi-objective optimization problems (MOPs) or particular stages of the evolution. To automatically select an appropriate mutation operator for solving MOPs in different phases of the evolution, a multi-objective differential evolution with performance-metric-based self-adaptive mutation operator (MODE-PMSMO) is proposed in this study. In MODE-PMSMO, a modified inverted generational distance (IGD) is utilized to evaluate the performance of each mutation operator and guide the evolution of mutation operators. The proposed MODE-PMSMO is then compared with seven multi-objective evolutionary algorithms (MOEAs) on five bi-objective and five tri-objective optimization problems. Generally, MODE-PMSMO exhibits the best average performance among all compared algorithms on ten MOPs. Additionally, MODE-PMSMO is employed to solve four typical multi-objective dynamic optimization problems in chemical and biochemical processes. Experimental results indicate that MODE-PMSMO is suitable for solving these actual problems and can provide a set of nondominated solutions for references of decision makers.
2623597181;Semantics for Specialising Attack Trees based on Linear Logic;2017.0;[];
2648699835;End-to-End Neural Ad-hoc Ranking with Kernel Pooling;2017.0;[];This paper proposes K-NRM, a kernel based neural model for document ranking. Given a query and a set of documents, K-NRM uses a translation matrix that models word-level similarities via word embeddings, a new kernel-pooling technique that uses kernels to extract multi-level soft match features, and a learning-to-rank layer that combines those features into the final ranking score. The whole model is trained end-to-end. The ranking layer learns desired feature patterns from the pairwise ranking loss. The kernels transfer the feature patterns into soft-match targets at each similarity level and enforce them on the translation matrix. The word embeddings are tuned accordingly so that they can produce the desired soft matches. Experiments on a commercial search engineu0027s query log demonstrate the improvements of K-NRM over prior feature-based and neural-based states-of-the-art, and explain the source of K-NRMu0027s advantage: Its kernel-guided embedding encodes a similarity metric tailored for matching query words to document words, and provides effective multi-level soft matches.
2657631929;Methods for Interpreting and Understanding Deep Neural Networks;2018.0;[];   This paper provides an entry point to the problem of interpreting a deep neural network model and explaining its predictions. It is based on a tutorial given at ICASSP 2017. As a tutorial paper, the set of methods covered here is not exhaustive, but sufficiently representative to discuss a number of questions in interpretability, technical challenges, and possible applications. The second part of the tutorial focuses on the recently proposed layer-wise relevance propagation (LRP) technique, for which we provide theory, recommendations, and tricks, to make most efficient use of it on real data.
2668739872;New approach to detect and classify stroke in skull CT images via analysis of brain tissue densities;2017.0;[];"   Background and Objective  Cerebral vascular accident (CVA), also known as stroke, is an important health problem worldwide and it affects 16 million people worldwide every year. About 30% of those that have a stroke die and 40% remain with serious physical limitations. However, recovery in the damaged region is possible if treatment is performed immediately. In the case of a stroke, Computed Tomography (CT) is the most appropriate technique to confirm the occurrence and to investigate its extent and severity. Stroke is an emergency problem for which early identification and measures are difficult; however, computer-aided diagnoses (CAD) can play an important role in obtaining information imperceptible to the human eye. Thus, this work proposes a new method for extracting features based on radiological density patterns of the brain, called Analysis of Brain Tissue Density (ABTD).    Methods  The proposed method is a specific approach applied to CT images to identify and classify the occurrence of stroke diseases. The evaluation of the results of the ABTD extractor proposed in this paper were compared with extractors already established in the literature, such as features from Gray-Level Co-Occurrence Matrix (GLCM), Local binary patterns (LBP), Central Moments (CM), Statistical Moments (SM), Hu’s Moment (HM) and Zernike’s Moments (ZM). Using a database of 420 CT images of the skull, each extractor was applied with the classifiers such as MLP, SVM, kNN, OPF and Bayesian to classify if a CT image represented a healthy brain or one with an ischemic or hemorrhagic stroke.    Results  ABTD had the shortest extraction time and the highest average accuracy (99.30%) when combined with OPF using the Euclidean distance. Also, the average accuracy values for all classifiers were higher than 95%.    Conclusions  The relevance of the results demonstrated that the ABTD method is a useful algorithm to extract features that can potentially be integrated with CAD systems to assist in stroke diagnosis."
2725049817;An Introduction to Neural Information Retrieval;2018.0;[];
2729664112;Energy management for stationary electric energy storage systems: A systematic literature review;2018.0;[];Electric Energy Storage Systems (EESS) have received an increased attention in recent years due to their important role in an active management of energy supply systems. Fueled by the increasing shares of intermittent Renewable Energy Sources (RES) in todayu0027s energy supply, balancing energy demand and energy supply over time becomes more and more challenging. EESS are recognized as a key technology to overcome this challenge by storing energy and converting it back when needed. Even though some EESS solutions are already available on the market, EESS suffer from technical limitations and entail high investment costs. Energy management is responsible for managing the operations of EESS and the interactions with the surrounding systems. An optimal energy management is an important precondition to ensure economic viability of EESS.
2730468065;Proxy-assisted access control scheme of cloud data for smart cities;2017.0;[];Security and privacy for smart cities have attached much attention. As cloud computing can provide secure and reliable data storage and data sharing, it has become an important infrastructure for smart cities. However, in the cloud storage system, the cloud server cannot be fully trusted. Therefore, new solutions of access control of cloud data need to be proposed. In this paper, we construct a proxy-assisted access control scheme. We use the method of ciphertext policy attribute-based encryption (CP-ABE) to realize access control of cloud data for smart cities. Since major computation of decryption is outsourced to the cloud server, our scheme can achieve efficient user decryption. We also present an efficient user and attribute revocation method for our scheme which achieves both forward security and backward security. Finally, we give secure and performance analysis of our scheme, which show that our scheme is secure and highly efficient.
2732140844;DeltaIoT: a self-adaptive internet of things exemplar;2017.0;[];Internet of Things (IoT) consists of networked tiny embedded computers (motes) that are capable of monitoring and controlling the physical world. Examples range from building security monitoring to smart factories. A central problem of IoT is minimising the energy consumption of the motes, while guaranteeing high packet delivery performance, regardless of uncertainties such as sudden changes in traffic load and communication interference. Traditionally, to deal with uncertainties the network settings are either hand-tuned or over-provisioned, resulting in continuous network maintenance or inefficiencies. Enhancing the IoT network with self-adaptation can automate these tasks. This paper presents DeltaIoT, an exemplar that enables researchers to evaluate and compare new methods, techniques and tools for self-adaptation in IoT. DeltaIoT is the first exemplar for research on self-adaptation that provides both a simulator for offline experimentation and a physical setup that can be accessed remotely for real-world experimentation.
2735483683;New Divergence and Entropy Measures for Intuitionistic Fuzzy Sets on Edge Detection;2018.0;[];Edges of the image play an important role in the field of digital image processing and computer vision. The edges reduce the amount of data, extract useful information from the image and preserve significant structural properties of an input image. Further, these edges can be used for object and facial expression detection. In this paper, we will propose new intuitionistic fuzzy divergence and entropy measures with its proof of validity for intuitionistic fuzzy sets. A new and significant technique has been developed for edge detection. To check the robustness of the proposed method, obtained results are compared with Canny, Sobel and Chaira methods. Finally, mean square error (MSE) and peak signal-to-noise ratio (PSNR) have been calculated and PSNR values of proposed method are always equal or greater than the PSNR values of existing methods. The detected edges of the various sample images are found to be true, smooth and sharpen.
